ems_id,monitoring_location,date,nh3,ph,temp_ems,month,temp_monthly,temp,temp_source,wqg_limit,exceeds,station
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1987-09-14,0.06,7.8,NA,9,13.11209086694483,13.11209086694483,monthly_climatology,1.5487274468121641,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-04-16,0.07,6.97,1.3,4,3.644079740380158,1.3,measured,2.038345891960913,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-11-12,0.023,6.82,1.1,11,0.9454739776951667,1.1,measured,2.043693062814383,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-03-19,0.235,6.7,0.1,3,0.38433522727272784,0.1,measured,2.0737307604317525,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1992-08-04,0.107,8,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,1.0674037322644578,FALSE,D/S Houston STP Outfall
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-05-07,0.008,7.4,NA,5,8.656101618705035,8.656101618705035,monthly_climatology,1.870070427022817,FALSE,D/S Houston Sewage (2.4 km)
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1987-08-23,0.023,7.8,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,1.4936569288813006,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-02-17,0.01,6.58,0.2,2,0.25514467876409996,0.2,measured,2.0704092928980935,FALSE,U/S Houston STP
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1996-06-12,0.012,7.31,NA,6,14.85150622406639,14.85150622406639,monthly_climatology,1.7781738835537597,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1996-04-16,0.005,7.01,NA,4,3.644079740380158,3.644079740380158,monthly_climatology,1.9747747158241096,FALSE,U/S Houston STP
0400297,BULKLEY RIVER U/S HOUSTON STP,1987-09-08,0.007,8.3,NA,9,13.11209086694483,13.11209086694483,monthly_climatology,0.5652419692512693,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1984-08-29,0.005,7.6,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,1.7387113399156184,FALSE,D/S Houston Sewage (2.4 km)
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1992-07-20,0.058,7.8,NA,7,18.159218691588784,18.159218691588784,monthly_climatology,1.5048470105709568,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-04-16,0.028,6.92,1.2,4,3.644079740380158,1.2,measured,2.0410742455572377,FALSE,U/S Houston STP
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1995-02-09,0.158,7.3,NA,2,0.25514467876409996,0.25514467876409996,monthly_climatology,2.0715221473600787,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1992-08-04,0.009,8.1,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,0.8552839307674143,FALSE,U/S Houston STP
0400297,BULKLEY RIVER U/S HOUSTON STP,1987-08-16,0.011,8.1,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,0.8552839307674143,FALSE,U/S Houston STP
0400297,BULKLEY RIVER U/S HOUSTON STP,1988-09-06,0.005,7.8,NA,9,13.11209086694483,13.11209086694483,monthly_climatology,1.5487274468121641,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-04-23,0.03,7.7,NA,4,3.644079740380158,3.644079740380158,monthly_climatology,1.9820124313139282,FALSE,D/S Houston Sewage (2.4 km)
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-07-08,0.021,7.7,NA,7,18.159218691588784,18.159218691588784,monthly_climatology,1.7566306957337423,FALSE,D/S Houston Sewage (2.4 km)
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1988-08-22,0.009,8.1,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,0.8552839307674143,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-05-18,0.1,7.44,6.2,5,8.656101618705035,6.2,measured,1.9192733657975494,FALSE,U/S Houston STP
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-08-13,0.005,7.03,16.9,8,18.262268041237114,16.9,measured,1.9040379999678856,FALSE,U/S Houston STP
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-10-15,0.034,6.75,5,10,6.969175675675677,5,measured,1.9406283640086917,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1998-09-16,0.02,7.25,8.7,9,13.11209086694483,8.7,measured,1.8669772989306894,FALSE,U/S Houston STP
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1998-09-16,0.05,7.36,8.5,9,13.11209086694483,8.5,measured,1.872239519094503,FALSE,D/S Houston STP Outfall
