ems_id,monitoring_location,date,year,month,parameter,param_abb,result,unit,method_detection_limit,result_letter,below_detect,latitude,longitude
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1987-06-22,1987,6,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.1556,-126.3069
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1986-07-14,1986,7,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.1556,-126.3069
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1986-09-30,1986,9,Phosphorus Ort.Dis-P,srp,0.013,mg/L,NA,NA,FALSE,54.1769,-126.3597
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1987-04-13,1987,4,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.12,mg/L,NA,NA,FALSE,54.1619,-126.2922
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-05-13,1997,5,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.017,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-01-15,1997,1,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.019,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1995-02-09,1995,2,Phosphorus Ort.Dis-P,srp,0.014,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-09-22,1997,9,Phosphorus Ort.Dis-P,srp,0.87,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-08-13,1997,8,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,3.07,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-02-19,1997,2,Nitrogen Ammonia Dissolved,nh3,18.8,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-09-29,1998,9,Phosphorus Ort.Dis-P,srp,0.4,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-12-15,1999,12,Nitrate (NO3) Dissolved,no3,0.6,mg/L,NA,NA,FALSE,54.395,-126.67
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-10-13,1999,10,Nitrogen - Nitrite Dissolved (NO2),no2,0.001,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1999-11-17,1999,11,Nitrate (NO3) Dissolved,no3,0.013,mg/L,NA,NA,FALSE,54.3936,-126.6725
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-05-17,2000,5,Phosphorus Ort.Dis-P,srp,1.37,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-05-17,2000,5,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,1.054,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-06-14,2000,6,Nitrate (NO3) Dissolved,no3,0.082,mg/L,NA,NA,FALSE,54.395,-126.67
E279349,ROSE LAKE,2010-04-29,2010,4,Phosphorus Total,tp,0.033,mg/L,0.002,NA,FALSE,54.39907,-126.02047
E278909,OBS WELL 386 - HOUSTON,2012-03-05,2012,3,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.0092,mg/L,0.002,NA,FALSE,54.400036,-126.655455
E307186,UBR D/S BULKLEY LAKE,2017-07-11,2017,7,Nitrogen Kjel.Tot(N),tkn,0.367,mg/L,0.05,NA,FALSE,54.40307,-126.171
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2016-08-29,2016,8,Phosphorus Total Dissolved,tdp,0.6,mg/L,0.6,<,TRUE,54.10468,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2017-08-28,2017,8,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.03,mg/L,NA,<,TRUE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2017-08-28,2017,8,Nitrate (NO3) Dissolved,no3,0.025,mg/L,0.025,<,TRUE,54.12127,-126.16326
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-10-15,1998,10,Phosphorus Ort.Dis-P,srp,0.5,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-06-16,1999,6,Phosphorus Ort.Dis-P,srp,0.822,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-04-14,1999,4,Nitrogen Ammonia Dissolved,nh3,20,mg/L,NA,NA,FALSE,54.395,-126.67
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-02-17,1999,2,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.019,mg/L,NA,NA,FALSE,54.4006,-126.6675
E228918,MR-8856 KNOCKHOLT LANDFILL WELL BH-2A,2000-11-21,2000,11,Nitrate (NO3) Dissolved,no3,0.288,mg/L,0.002,NA,FALSE,54.440311,-126.526111
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-09-13,2000,9,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,5.39,mg/L,NA,NA,FALSE,54.395,-126.67
E228921,MR-8856 KNOCKHOLT LANDFILL WELL BH-4,2004-10-13,2004,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.002,mg/L,0.002,<,TRUE,54.4419,-126.525
E228921,MR-8856 KNOCKHOLT LANDFILL WELL BH-4,2004-10-13,2004,10,Nitrate (NO3) Dissolved,no3,0,mg/L,NA,<,TRUE,54.4419,-126.525
E228921,MR-8856 KNOCKHOLT LANDFILL WELL BH-4,2004-10-13,2004,10,Nitrogen Total,tn,0.18,mg/L,0.02,NA,FALSE,54.4419,-126.525
E294171,WQ E2 (PARROT FSR),2013-12-11,2013,12,Nitrogen Ammonia Dissolved,nh3,0.015,mg/L,0.005,NA,FALSE,54.158524,-126.313944
E294171,WQ E2 (PARROT FSR),2013-12-11,2013,12,Nitrogen Total,tn,0.039,mg/L,0.02,NA,FALSE,54.158524,-126.313944
E294171,WQ E2 (PARROT FSR),2013-12-11,2013,12,Phosphorus Total,tp,0.002,mg/L,0.002,<,TRUE,54.158524,-126.313944
E294174,WQ E5 (ALLEN CR),2014-06-25,2014,6,Nitrogen - Nitrite Dissolved (NO2),no2,0.002,mg/L,0.002,<,TRUE,54.1333,-126.157254
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2016-05-30,2016,5,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2153,-126.24
E228921,MR-8856 KNOCKHOLT LANDFILL WELL BH-4,2003-03-03,2003,3,Nitrate (NO3) Dissolved,no3,-0.003,mg/L,NA,>,FALSE,54.4419,-126.525
E294172,WQ E3 (GOOSLY N FSR),2015-08-19,2015,8,Nitrate (NO3) Dissolved,no3,0.004,mg/L,0.002,NA,FALSE,54.158409,-126.312419
E294172,WQ E3 (GOOSLY N FSR),2015-08-19,2015,8,Phosphorus Total,tp,0.0367,mg/L,0.002,NA,FALSE,54.158409,-126.312419
E294173,WQ E4 (47.5 PARROT FSR),2015-09-23,2015,9,Phosphorus Total,tp,0.0094,mg/L,0.002,NA,FALSE,54.142522,-126.268519
E219804,BUCK CREEK D/S HIGHWAY 16 (U/S HOUSTON STP),2017-07-11,2017,7,Nitrogen Total,tn,0.19,mg/L,0.03,NA,FALSE,54.4026,-126.654
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2017-03-27,2017,3,Phosphorus Total,tp,0.5,mg/L,0.5,<,TRUE,54.10468,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2017-09-25,2017,9,Nitrogen Ammonia Dissolved,nh3,0.0217,mg/L,0.005,NA,FALSE,54.12127,-126.16326
E278909,OBS WELL 386 - HOUSTON,2017-08-16,2017,8,Nitrate (NO3) Dissolved,no3,0.003,mg/L,0.003,<,TRUE,54.400036,-126.655455
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1975-06-25,1975,6,Nitrogen Ammonia Dissolved,nh3,0.052,mg/L,NA,NA,FALSE,54.3967,-126.7092
1100284,MAXAN LAKE; S. END MAXAN LAKE,1975-05-26,1975,5,Phosphorus Ort.Dis-P,srp,0.027,mg/L,NA,NA,FALSE,54.2769,-126.0797
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-10-09,1986,10,Nitrogen Kjel.Tot(N),tkn,0.26,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-04-07,1986,4,Nitrogen Ammonia Dissolved,nh3,0.013,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1986-12-03,1986,12,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,1.19,mg/L,NA,NA,FALSE,54.2153,-126.24
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1983-11-14,1983,11,Phosphorus Ort.Dis-P,srp,0.008,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400297,BULKLEY RIVER U/S HOUSTON STP,1975-06-25,1975,6,Nitrogen Ammonia Dissolved,nh3,0.038,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1987-05-19,1987,5,Nitrogen Kjel.Tot(N),tkn,0.38,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1988-02-08,1988,2,Phosphorus Total,tp,0.055,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1987-08-31,1987,8,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,NA,<,TRUE,54.3936,-126.6725
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-06-27,2000,6,Phosphorus Ort.Dis-P,srp,0.7,mg/L,NA,NA,FALSE,54.395,-126.67
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-04-23,1985,4,Phosphorus Total Dissolved,tdp,0.031,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400201,BULKLEY R CONTROL AT HOUSTON EAST BRIDGE,1972-09-11,1972,9,Nitrogen Kjel.Tot(N),tkn,0.31,mg/L,NA,NA,FALSE,54.4044,-126.6389
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1984-06-04,1984,6,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.3967,-126.7092
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1987-06-02,1987,6,Phosphorus Total,tp,9450,ug/g,NA,NA,FALSE,54.1556,-126.3069
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1987-08-17,1987,8,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.1556,-126.3069
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1988-11-14,1988,11,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.72,mg/L,NA,NA,FALSE,54.1681,-126.3322
1130676,MCQUARRIE LAKE; DEEP STN,1983-09-21,1983,9,Phosphorus Ort.Dis-P,srp,0.003,mg/L,NA,<,TRUE,54.5756,-126.6719
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1991-05-28,1991,5,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.09,mg/L,NA,NA,FALSE,54.1769,-126.3597
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1995-02-09,1995,2,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.395,-126.67
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1990-05-14,1990,5,Phosphorus Ort.Dis-P,srp,0.003,mg/L,NA,<,TRUE,54.1769,-126.3597
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-07-16,1997,7,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.012,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400297,BULKLEY RIVER U/S HOUSTON STP,1996-02-13,1996,2,Nitrogen Ammonia Dissolved,nh3,0.28,mg/L,NA,NA,FALSE,54.4006,-126.6675
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-07-17,1998,7,Phosphorus Ort.Dis-P,srp,0.8,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-08-20,1999,8,Phosphorus Ort.Dis-P,srp,0.43,mg/L,NA,NA,FALSE,54.395,-126.67
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-01-13,1999,1,Nitrogen - Nitrite Dissolved (NO2),no2,0.002,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-10-13,1999,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.006,mg/L,NA,<,TRUE,54.4006,-126.6675
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2000-11-15,2000,11,Nitrate (NO3) Dissolved,no3,0.01,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400297,BULKLEY RIVER U/S HOUSTON STP,2012-09-18,2012,9,Nitrogen - Nitrite Dissolved (NO2),no2,0.002,mg/L,0.002,<,TRUE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,2012-09-18,2012,9,Phosphorus Total Dissolved,tdp,0.0049,mg/L,0.002,NA,FALSE,54.4006,-126.6675
E294170,WQ E1 (GOOSLY LAKE TRIB),2013-11-21,2013,11,Nitrogen Total,tn,0.608,mg/L,0.02,NA,FALSE,54.167388,-126.351261
E294174,WQ E5 (ALLEN CR),2013-11-21,2013,11,Nitrogen Total,tn,0.16,mg/L,0.02,NA,FALSE,54.1333,-126.157254
E294174,WQ E5 (ALLEN CR),2015-10-22,2015,10,Phosphorus Ort.Dis-P,srp,0.037,mg/L,0.001,NA,FALSE,54.1333,-126.157254
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2016-05-30,2016,5,Nitrogen Ammonia Dissolved,nh3,0.0405,mg/L,0.005,NA,FALSE,54.12127,-126.16326
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2016-05-30,2016,5,Phosphorus Total,tp,0.6,mg/L,0.6,<,TRUE,54.10468,-126.16326
E219804,BUCK CREEK D/S HIGHWAY 16 (U/S HOUSTON STP),2017-03-08,2017,3,Nitrogen Total,tn,0.222,mg/L,0.03,NA,FALSE,54.4026,-126.654
E307184,UBR NORTH ROAD,2017-03-08,2017,3,Phosphorus Total Dissolved,tdp,0.0233,mg/L,0.002,NA,FALSE,54.39864,-126.718
E285382,GOLDCORP EQUITY MINE (PE-04475) EMERGENCY POND DISCHARGE,2017-06-12,2017,6,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.11576,-126.1701
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2018-03-26,2018,3,Phosphorus Total Dissolved,tdp,1,mg/L,1,<,TRUE,54.10468,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2018-03-26,2018,3,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-12-16,2019,12,Nitrogen - Nitrite Dissolved (NO2),no2,0.0164,mg/L,0.005,NA,FALSE,54.12127,-126.16326
E285576,GOLDCORP EQUITY SILVER (PE04475) HDS PLANT CLARIFIER OVERFLOW,2019-11-25,2019,11,Phosphorus Total,tp,0.6,mg/L,0.6,<,TRUE,54.11585,-126.16313
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2022-04-18,2022,4,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1556,-126.3069
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2024-03-27,2024,3,Phosphorus Total,tp,1,mg/L,1,<,TRUE,54.10468,-126.16326
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2022-07-11,2022,7,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1556,-126.3069
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2022-08-10,2022,8,Nitrogen Total,tn,0.189,mg/L,0.03,NA,FALSE,54.2153,-126.24
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2023-12-19,2023,12,Phosphorus Total,tp,1,mg/L,1,<,TRUE,54.10468,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2020-10-26,2020,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.3947,mg/L,NA,NA,FALSE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2020-12-14,2020,12,Nitrate (NO3) Dissolved,no3,0.434,mg/L,0.025,NA,FALSE,54.12127,-126.16326
E206601,EQUITY SILVER DIVERSION POND TO BESSEMER CK,2021-05-25,2021,5,Phosphorus Total Dissolved,tdp,0.6,mg/L,0.6,<,TRUE,54.2044,-126.2806
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2021-04-26,2021,4,Nitrogen - Nitrite Dissolved (NO2),no2,0.001,mg/L,0.001,<,TRUE,54.12127,-126.16326
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2021-10-25,2021,10,Phosphorus Total,tp,1,mg/L,1,<,TRUE,54.10468,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2021-12-16,2021,12,Nitrate (NO3) Dissolved,no3,0.106,mg/L,0.005,NA,FALSE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2022-12-12,2022,12,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2023-05-29,2023,5,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.03,mg/L,NA,<,TRUE,54.12127,-126.16326
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2023-08-21,2023,8,Phosphorus Total,tp,0.1,mg/L,0.1,<,TRUE,54.1619,-126.2922
1130676,MCQUARRIE LAKE; DEEP STN,1983-09-21,1983,9,Nitrogen Ammonia Dissolved,nh3,0.005,mg/L,NA,<,TRUE,54.5756,-126.6719
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1985-05-21,1985,5,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,1.4,mg/L,NA,NA,FALSE,54.1619,-126.2922
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1991-05-28,1991,5,Phosphorus Total,tp,3550,ug/g,NA,NA,FALSE,54.1769,-126.3597
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-11-12,1997,11,Nitrogen Ammonia Dissolved,nh3,0.005,mg/L,NA,<,TRUE,54.4006,-126.6675
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-02-13,1996,2,Phosphorus Total,tp,0.476,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-09-13,2000,9,Nitrogen - Nitrite Dissolved (NO2),no2,0.49,mg/L,NA,NA,FALSE,54.395,-126.67
E228917,MR-8856 KNOCKHOLT LANDFILL WELL BH-1,2000-11-21,2000,11,Phosphorus Total,tp,2.6,mg/L,0.1,NA,FALSE,54.4389,-126.5272
E294173,WQ E4 (47.5 PARROT FSR),2013-11-21,2013,11,Nitrogen Total,tn,0.33,mg/L,0.02,NA,FALSE,54.142522,-126.268519
E294170,WQ E1 (GOOSLY LAKE TRIB),2013-12-11,2013,12,Nitrate (NO3) Dissolved,no3,0.0611,mg/L,0.002,NA,FALSE,54.167388,-126.351261
E278909,OBS WELL 386 - HOUSTON,2014-10-29,2014,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.002,mg/L,0.002,<,TRUE,54.400036,-126.655455
E294173,WQ E4 (47.5 PARROT FSR),2015-07-22,2015,7,Phosphorus Ort.Dis-P,srp,0.0046,mg/L,0.001,NA,FALSE,54.142522,-126.268519
E278909,OBS WELL 386 - HOUSTON,2014-06-23,2014,6,Nitrogen - Nitrite Dissolved (NO2),no2,0.002,mg/L,0.002,<,TRUE,54.400036,-126.655455
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2016-08-29,2016,8,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
E307225,MCQUARRIE CREEK UPPER,2017-03-08,2017,3,Nitrogen Ammonia Dissolved,nh3,0.0055,mg/L,0.005,NA,FALSE,54.556164,-126.579686
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2017-06-12,2017,6,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.1556,-126.3069
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2017-10-30,2017,10,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2018-05-28,2018,5,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.2153,-126.24
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2018-10-15,2018,10,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2117,-126.2878
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-08-26,2019,8,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2019-11-25,2019,11,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.1681,-126.3322
E285382,GOLDCORP EQUITY MINE (PE-04475) EMERGENCY POND DISCHARGE,2020-03-23,2020,3,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.11576,-126.1701
E285382,GOLDCORP EQUITY MINE (PE-04475) EMERGENCY POND DISCHARGE,2020-05-11,2020,5,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.11576,-126.1701
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2022-04-26,2022,4,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2117,-126.2878
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2022-08-10,2022,8,Phosphorus Total Dissolved,tdp,0.05,mg/L,0.05,<,TRUE,54.1556,-126.3069
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2022-09-26,2022,9,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.2153,-126.24
E206601,EQUITY SILVER DIVERSION POND TO BESSEMER CK,2023-05-15,2023,5,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2044,-126.2806
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2023-05-29,2023,5,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,0.005,<,TRUE,54.12127,-126.16326
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1984-09-24,1984,9,Nitrogen Total,tn,0.2,mg/L,NA,NA,FALSE,54.3967,-126.7092
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1983-07-26,1983,7,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,4.29,mg/L,NA,NA,FALSE,54.1619,-126.2922
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1987-04-20,1987,4,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.03,mg/L,NA,NA,FALSE,54.1556,-126.3069
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1987-05-05,1987,5,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,NA,FALSE,54.1556,-126.3069
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1987-09-08,1987,9,Phosphorus Total,tp,0.02,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1986-09-30,1986,9,Nitrogen Kjel.Tot(N),tkn,0.25,mg/L,NA,NA,FALSE,54.1681,-126.3322
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1987-10-19,1987,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.1681,-126.3322
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1988-10-10,1988,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.1681,-126.3322
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1984-04-09,1984,4,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,NA,<,TRUE,54.1556,-126.3069
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1983-10-06,1983,10,Phosphorus Ort.Dis-P,srp,0.035,mg/L,NA,NA,FALSE,54.3967,-126.7092
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1982-09-20,1982,9,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.05,mg/L,NA,NA,FALSE,54.1769,-126.3597
0400297,BULKLEY RIVER U/S HOUSTON STP,1975-05-20,1975,5,Nitrogen Ammonia Dissolved,nh3,0.009,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1987-04-13,1987,4,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,NA,<,TRUE,54.1556,-126.3069
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1986-08-18,1986,8,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.05,mg/L,NA,NA,FALSE,54.1556,-126.3069
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1986-08-11,1986,8,Nitrogen Ammonia Dissolved,nh3,0.033,mg/L,NA,NA,FALSE,54.3936,-126.6725
